Latitude,Longitude,Deployment_Date,Deployment_ZIP_Code,Carrier,Holding_Company,Technology,Download_Upload_Speed_Tier
39.71501541137695,-76.15852355957031,2023-06-15,21918,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.67158889770508,-75.95513153076172,2023-06-15,21901,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.67161178588867,-75.9533920288086,2023-06-15,21901,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.67197036743164,-76.11093139648438,2023-06-15,21917,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.706661224365234,-76.08321380615234,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.677608489990234,-76.03028106689453,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.70856475830078,-76.08816528320312,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.662109375,-76.12495422363281,2023-06-15,21918,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.69731903076172,-76.06632995605469,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.67271041870117,-76.09905242919922,2023-06-15,21917,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.71713638305664,-75.98088836669922,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.6693115234375,-76.0699234008789,2023-06-15,21904,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.71055221557617,-76.15084075927734,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.689693450927734,-76.1450424194336,2023-06-15,21918,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.70416259765625,-76.06285858154297,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.688228607177734,-76.11737823486328,2023-06-15,21917,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.6889762878418,-76.0689926147461,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.6445198059082,-76.0423583984375,2023-06-15,21904,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.675987243652344,-76.08731842041016,2023-06-15,21917,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.63998794555664,-76.03539276123047,2023-06-15,21904,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.69782257080078,-76.10598754882812,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.672908782958984,-75.95574951171875,2023-06-15,21901,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.67820739746094,-76.0334701538086,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.70486831665039,-76.04906463623047,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.70062255859375,-76.07270050048828,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.69980239868164,-76.06555938720703,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.703182220458984,-76.06526947021484,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.69803237915039,-76.06641387939453,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.677635192871094,-76.07156372070312,2023-06-15,21917,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.67774200439453,-76.04906463623047,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.69963836669922,-76.0652084350586,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.711509704589844,-76.08616638183594,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.694766998291016,-76.05104064941406,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.719818115234375,-76.0658950805664,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.696205139160156,-76.06182098388672,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.689022064208984,-76.1190414428711,2023-06-15,21917,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.66398620605469,-75.99347686767578,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.70210647583008,-76.11576843261719,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.695167541503906,-76.1040267944336,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.63813400268555,-76.07574462890625,2023-06-15,21917,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.68913269042969,-76.06564331054688,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.701622009277344,-76.05293273925781,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.678497314453125,-76.1143798828125,2023-06-15,21917,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.700714111328125,-76.14047241210938,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.685157775878906,-76.08145141601562,2023-06-15,21917,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.664215087890625,-75.9566421508789,2023-06-15,21901,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.67044448852539,-76.12583923339844,2023-06-15,21918,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.687835693359375,-75.96839141845703,2023-06-15,21901,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.6988525390625,-76.05936431884766,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.68973922729492,-76.04273223876953,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.712127685546875,-76.16150665283203,2023-06-15,21918,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.649864196777344,-76.08417510986328,2023-06-15,21917,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.675331115722656,-75.96485900878906,2023-06-15,21901,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.71076583862305,-76.02092742919922,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.71696853637695,-76.0275650024414,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.6978759765625,-76.06011962890625,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.693519592285156,-76.09484100341797,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.671390533447266,-76.06758880615234,2023-06-15,21904,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.649131774902344,-76.10845947265625,2023-06-15,21917,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.68415069580078,-76.03791809082031,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.65130615234375,-76.04529571533203,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.64277267456055,-76.11164093017578,2023-06-15,21917,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.689205169677734,-75.96212768554688,2023-06-15,21901,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.693450927734375,-76.10163116455078,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.671241760253906,-76.1137924194336,2023-06-15,21917,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.68598556518555,-76.08125305175781,2023-06-15,21917,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.671485900878906,-75.95410919189453,2023-06-15,21901,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.72058868408203,-76.06592559814453,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.64078140258789,-76.06400299072266,2023-06-15,21904,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.69231033325195,-76.12899780273438,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.665260314941406,-76.08438873291016,2023-06-15,21917,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.69850158691406,-76.13273620605469,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.714996337890625,-75.979736328125,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.715389251708984,-76.07140350341797,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.69789123535156,-75.95313262939453,2023-06-15,21901,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.69968795776367,-76.0667724609375,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.694522857666016,-76.0934829711914,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.69776153564453,-76.05347442626953,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.70017623901367,-76.0732650756836,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.674041748046875,-76.06790924072266,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.65328598022461,-76.04806518554688,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.694366455078125,-76.05690002441406,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.675140380859375,-76.07788848876953,2023-06-15,21917,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.64851760864258,-76.0869369506836,2023-06-15,21917,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.686405181884766,-76.01372528076172,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.69532775878906,-75.9901351928711,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.693267822265625,-76.09513854980469,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.70083236694336,-76.12202453613281,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.711612701416016,-76.02478790283203,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.71419906616211,-76.15909576416016,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.63732147216797,-76.10111236572266,2023-06-15,21904,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.67341613769531,-76.09860229492188,2023-06-15,21917,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.654300689697266,-76.00603485107422,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.6959114074707,-75.97745513916016,2023-06-15,21901,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.69990539550781,-76.0126953125,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.69192886352539,-75.96701049804688,2023-06-15,21901,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.64506912231445,-76.07708740234375,2023-06-15,21904,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.640777587890625,-76.0807876586914,2023-06-15,21904,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.716732025146484,-76.06678771972656,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.67108154296875,-76.09642028808594,2023-06-15,21917,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.710609436035156,-76.06194305419922,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.70150375366211,-76.05408477783203,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.69486999511719,-76.08031463623047,2023-06-15,21917,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.708038330078125,-76.02713775634766,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.702919006347656,-76.11270141601562,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.699073791503906,-76.0579605102539,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.64575958251953,-76.07799530029297,2023-06-15,21904,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.65797805786133,-75.95098114013672,2023-06-15,21901,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.64727783203125,-76.07845306396484,2023-06-15,21904,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.70915985107422,-76.1285171508789,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.68111038208008,-76.0237045288086,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.6898078918457,-76.11956024169922,2023-06-15,21917,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.67198181152344,-76.0670166015625,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.71293640136719,-76.15115356445312,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.65313720703125,-75.99620056152344,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.672550201416016,-76.09900665283203,2023-06-15,21917,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.71883010864258,-76.02778625488281,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.648292541503906,-76.04546356201172,2023-06-15,21904,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.697418212890625,-76.08679962158203,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.69048309326172,-75.96926879882812,2023-06-15,21901,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.65116882324219,-76.02894592285156,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.69361877441406,-76.10841369628906,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.697052001953125,-76.0693359375,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.69523620605469,-76.12305450439453,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.695281982421875,-76.05158996582031,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.675758361816406,-76.08209228515625,2023-06-15,21917,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.69029235839844,-76.04669952392578,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.69294357299805,-76.054931640625,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.65345001220703,-76.02262115478516,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.6915283203125,-76.04774475097656,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.66365051269531,-76.12537384033203,2023-06-15,21918,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.6915283203125,-76.08021545410156,2023-06-15,21917,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.70412063598633,-76.05029296875,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.645992279052734,-76.04261016845703,2023-06-15,21904,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.680747985839844,-76.09913635253906,2023-06-15,21917,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.65974044799805,-76.01011657714844,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.69831085205078,-76.05652618408203,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.70241928100586,-76.02251434326172,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.71116256713867,-76.02838134765625,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.700538635253906,-76.1129150390625,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.69101333618164,-75.99799346923828,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.70429992675781,-76.11104583740234,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.70143127441406,-76.02266693115234,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.66754150390625,-76.04118347167969,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.67399597167969,-76.08343505859375,2023-06-15,21917,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.65053176879883,-76.00656127929688,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.70351028442383,-76.06468200683594,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.69364547729492,-76.1076431274414,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.6995735168457,-76.06635284423828,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.70902633666992,-76.08939361572266,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.65626525878906,-75.98292541503906,2023-06-15,21901,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.66717529296875,-76.01638793945312,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.688720703125,-76.11753845214844,2023-06-15,21917,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.69902801513672,-76.06553649902344,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.653038024902344,-76.10254669189453,2023-06-15,21917,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.66554260253906,-76.10260009765625,2023-06-15,21917,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.70812225341797,-76.08967590332031,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.6720085144043,-75.95243835449219,2023-06-15,21901,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.702484130859375,-76.06017303466797,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.667816162109375,-76.12969207763672,2023-06-15,21918,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.64978790283203,-76.11672973632812,2023-06-15,21917,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.69070816040039,-76.14254760742188,2023-06-15,21918,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.701622009277344,-76.06069946289062,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.697879791259766,-76.06075286865234,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.697669982910156,-76.06995391845703,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.719322204589844,-76.08647155761719,2023-06-15,21911,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.67681884765625,-76.1170425415039,2023-06-15,21917,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
39.68779754638672,-76.11473083496094,2023-06-15,21917,ARMSTRONG TEL OF MD,"ARMSTRONG HOLDINGS, INC.",Fiber,1 Gbps/500 Mbps
